"Versie";"Habitattype";"Habitatsubtype";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"Maximumwaarde";"AnalyseVariabele";"Eenheid";"TypeVariabele";"Invoertype";"Invoerwaarde";"TaxongroepId";"TaxongroepNaam";"Studiegroepnaam";"Studielijstnaam";"Studiewaarde";"SubAnalyseVariabele";"SubEenheid";"TypeSubVariabele";"SubReferentiewaarde";"SubOperator";"SubInvoertype";"SubInvoerwaarde"
"Versie 2.0";"91E0";"91E0_vo";"Structuur";"horizontale structuur - groeiklassen";"A: 3 of meer groeiklassen aanwezig of groeiklasse 5, 6 of 7 aanwezig";"2";"b";"1853";"252 OR 2207";"252";"aantal groeiklassen aanwezig";"3";">=";"7,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 1&50groeiklasse 2&50groeiklasse 3&50groeiklasse 4&50groeiklasse 5&50groeiklasse 6&50groeiklasse 7";"groeiklassen bomen";"groeiklasse 1, groeiklasse 2, groeiklasse 3, groeiklasse 4, groeiklasse 5, groeiklasse 6, groeiklasse 7";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Structuur";"horizontale structuur - groeiklassen";"A: 3 of meer groeiklassen aanwezig of groeiklasse 5, 6 of 7 aanwezig";"2";"b";"1853";"252 OR 2207";"2207";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"3,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 7&100groeiklasse 6&150groeiklasse 5";"groeiklassen bomen";"groeiklasse 7, groeiklasse 6, groeiklasse 5";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Structuur";"horizontale structuur - groeiklassen";"B: 3 of meer groeiklassen aanwezig of groeiklasse 5, 6 of 7 aanwezig";"1";"b";"1854";"251 OR 2209";"251";"aantal groeiklassen aanwezig";"3";">=";"7,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 1&50groeiklasse 2&50groeiklasse 3&50groeiklasse 4&50groeiklasse 5&50groeiklasse 6&50groeiklasse 7";"groeiklassen bomen";"groeiklasse 1, groeiklasse 2, groeiklasse 3, groeiklasse 4, groeiklasse 5, groeiklasse 6, groeiklasse 7";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Structuur";"horizontale structuur - groeiklassen";"B: 3 of meer groeiklassen aanwezig of groeiklasse 5, 6 of 7 aanwezig";"1";"b";"1854";"251 OR 2209";"2209";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"3,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 7&100groeiklasse 6&150groeiklasse 5";"groeiklassen bomen";"groeiklasse 7, groeiklasse 6, groeiklasse 5";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Structuur";"verticale structuur";"A: alle vegetatielagen abundant aanwezig";"2";"b";"961";"648";"648";"aantal vegetatielagen abundant aanwezig";"3";">=";"3,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50boomlaag&50struiklaag&50kruidlaag (incl. moslaag)";"vegetatielaag";"boomlaag, kruidlaag (incl. moslaag), struiklaag";"bedekking";NA;"Categorie";"a";">=";"TANSLEY IHD";"A, CD, D, F, LA, LCD, LD, LF, LO, LR, LS, O, R, RA, RCD, RD, RF, RO, RR, RS, S, lf"
"Versie 2.0";"91E0";"91E0_vo";"Structuur";"verticale structuur";"B: alle vegetatielagen aanwezig, minstens 1 minder dan abundant";"1";"b";"962";"636";"636";"aantal vegetatielagen aanwezig";"3";">=";"3,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50boomlaag&50struiklaag&50kruidlaag (incl. moslaag)";"vegetatielaag";"boomlaag, kruidlaag (incl. moslaag), struiklaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vo";"Structuur";"verticale structuur";"alle vegetatielagen minstens talrijk aanwezig";"1";"b";"2002";"687";"687";"aantal vegetatielagen talrijk aanwezig";"3";">=";"3,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50boomlaag&50struiklaag&50kruidlaag (incl. moslaag)";"vegetatielaag";"boomlaag, kruidlaag (incl. moslaag), struiklaag";"bedekking";NA;"Categorie";"T";">=";"BEHEERMONITORINGSSCHAAL2017";"B, B2, B4, B8, BR, D, D2, D4, D8, HB, HB2, HB4, HB8, HBR, KB, KB2, KB4, KB8, KBR, S, S2, S4, S8, SR, T, T2, T4, T8, TR, WT, WT2, WT4, WT8, WTR, ZS, ZS2, ZS4, ZS8, ZSR"
"Versie 2.0";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"A: >= 90% grondvlak waarvan 2 of meer boomsoorten minstens 10% innemen";"2";"b";"949";"2278 AND 589";"2278";"grondvlak sleutelsoorten boom- en struiklaag";"90";">=";"1,00";"aandeel";"%";"Percentage";NA;"NA";"38";"sleutelsoorten van de boom- en struiklaag";"boom- en struiklaag";"vegetatielaag";"boom- en struiklaag, boomlaag, struiklaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"A: >= 90% grondvlak waarvan 2 of meer boomsoorten minstens 10% innemen";"2";"b";"949";"2278 AND 589";"589";"aantal sleutelsoorten met 10% grondvlak";"2";">=";"6,00";"aantal";NA;"Geheel getal";NA;"NA";"38";"sleutelsoorten van de boom- en struiklaag";NA;NA;"NA";"aandeel";"%";"Percentage";"10";">=";NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"B: >= 70 en < 90% grondvlak, of >= 90% met slechts 1 soort die minstens 10% inneemt.";"1";"b";"950";"2277";"2277";"grondvlak sleutelsoorten boom- en struiklaag";"70";">=";"1,00";"aandeel";"%";"Percentage";NA;"NA";"38";"sleutelsoorten van de boom- en struiklaag";"boom- en struiklaag";"vegetatielaag";"boom- en struiklaag, boomlaag, struiklaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de kruidlaag";"B: 30-70% bedekking en > 4 soorten of >= 30% bedekking en 5-6 soorten";"1";"b";"951";"113 AND 534";"113";"aandeel sleutelsoorten kruidlaag";"30";">=";"1,00";"aandeelKruidlaag";"%";"Percentage";NA;"NA";"129";"sleutelsoorten van de kruidlaag";"kruidlaag";"vegetatielaag";"kruidlaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de kruidlaag";"B: 30-70% bedekking en > 4 soorten of >= 30% bedekking en 5-6 soorten";"1";"b";"951";"113 AND 534";"534";"aantal sleutelsoorten kruidlaag";"4";">";"12,00";"aantal";NA;"Geheel getal";NA;"NA";"129";"sleutelsoorten van de kruidlaag";"kruidlaag";"vegetatielaag";"kruidlaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de kruidlaag";"A: > 70% bedekking en > 6 soorten";"2";"b";"952";"112 AND 533";"112";"aandeel sleutelsoorten kruidlaag";"70";">";"1,00";"aandeelKruidlaag";"%";"Percentage";NA;"NA";"129";"sleutelsoorten van de kruidlaag";"kruidlaag";"vegetatielaag";"kruidlaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de kruidlaag";"A: > 70% bedekking en > 6 soorten";"2";"b";"952";"112 AND 533";"533";"aantal sleutelsoorten kruidlaag";"6";">";"13,00";"aantal";NA;"Geheel getal";NA;"NA";"129";"sleutelsoorten van de kruidlaag";"kruidlaag";"vegetatielaag";"kruidlaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de kruidlaag";">= 3 soorten EN [sleutelsoorten minimaal bedekkend OF aandeel sleutelsoorten  >= 30%]";"1";"b";"1990";"(501 AND 97) OR (501 AND 1376)";"501";"aantal sleutelsoorten kruid- en moslaag";"3";">=";"9,00";"aantal";NA;"Geheel getal";NA;"NA";"68";"sleutelsoorten van de kruidlaag";"kruid- en moslaag";"vegetatielaag";"kruid- en moslaag, kruidlaag, kruidlaag (incl. moslaag), moslaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de kruidlaag";">= 3 soorten EN [sleutelsoorten minimaal bedekkend OF aandeel sleutelsoorten  >= 30%]";"1";"b";"1990";"(501 AND 97) OR (501 AND 1376)";"97";"aandeel sleutelsoorten kruid- en moslaag";"30";">=";"1,00";"aandeelKruidlaag";"%";"Percentage";NA;"NA";"68";"sleutelsoorten van de kruidlaag";"kruid- en moslaag";"vegetatielaag";"kruid- en moslaag, kruidlaag, kruidlaag (incl. moslaag), moslaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de kruidlaag";">= 3 soorten EN [sleutelsoorten minimaal bedekkend OF aandeel sleutelsoorten  >= 30%]";"1";"b";"1990";"(501 AND 97) OR (501 AND 1376)";"1376";"bedekking sleutelsoorten kruid- en moslaag";"B";">=";"1,00";"bedekking";NA;"Categorie";"BEHEERMONITORINGSSCHAAL2017";"B, B2, B4, B8, BR, D, D2, D4, D8, HB, HB2, HB4, HB8, HBR, KB, KB2, KB4, KB8, KBR, S, S2, S4, S8, SR, T, T2, T4, T8, TR, WT, WT2, WT4, WT8, WTR, ZS, ZS2, ZS4, ZS8, ZSR";"68";"sleutelsoorten van de kruidlaag";"kruid- en moslaag";"vegetatielaag";"kruid- en moslaag, kruidlaag, kruidlaag (incl. moslaag), moslaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vo";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";">= 70% grondvlak";"1";"b";"1987";"2280";"2280";"grondvlak sleutelsoorten boom- en struiklaag";"70";">=";"1,00";"aandeel";"%";"Percentage";NA;"NA";"39";"sleutelsoorten van de boom- en struiklaag";"boom- en struiklaag";"vegetatielaag";"boom- en struiklaag, boomlaag, struiklaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"hoeveelheid dik dood hout";"A: > 3 exemplaren/ha en diameterverdeling overeenkomstig of hoger dan die van de levende bomen";"2";"zb";"933";"193 AND 2141";"193";"aantal exemplaren dik dood hout per ha";"3";">";"9,00";"meting";NA;"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"hoeveelheid dik dood hout";"A: > 3 exemplaren/ha en diameterverdeling overeenkomstig of hoger dan die van de levende bomen";"2";"zb";"933";"193 AND 2141";"2141";"diameterverdeling";"1";"=";"1,00";"meting";NA;"Ja/nee";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"hoeveelheid dik dood hout";"B: 1-3 exemplaren/ha of > 3, maar diameterverdeling lager dan die van de levende bomen";"1";"zb";"934";"195";"195";"aantal exemplaren dik dood hout per ha";"1";">=";"3,00";"meting";NA;"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"aandeel dood hout";"A: >10%";"2";"b";"937";"55";"55";"aandeel dood hout";"10";">";"1,00";"meting_perc";"%";"Percentage";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"aandeel dood hout";"B: 4-10%";"1";"b";"938";"67";"67";"aandeel dood hout";"4";">=";"1,00";"meting_perc";"%";"Percentage";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"bosconstantie";"A: > 100 jaar";"2";"zb";"929";"2126";"2126";"bosconstantie";"100";">";"250,00";"meting";NA;"Geheel getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"bosconstantie";"B: 30-100 jaar";"1";"zb";"930";"2127";"2127";"bosconstantie";"30";">=";"90,00";"meting";NA;"Geheel getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"minimum structuurareaal";"B: >= MSA";"1";"zb";"931";"2389";"2389";"MSA";"20";">=";"60,00";"meting_opp_ha";"ha";"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"minimum structuurareaal";"A: >= MSA";"2";"zb";"932";"2371";"2371";"MSA";"20";">=";"60,00";"meting_opp_ha";"ha";"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Verstoring";"verruiging";"B: 10-30%";"1";"zb";"947";"1841";"1841";"bedekking verruiging";"30";"<=";"1,00";"bedekking";"%";"Percentage";NA;"NA";"613";"verruiging";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Verstoring";"verruiging";"A: < 10%";"2";"zb";"948";"1839";"1839";"bedekking verruiging";"10";"<";"1,00";"bedekking";"%";"Percentage";NA;"NA";"613";"verruiging";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Verstoring";"invasieve exoten";"A: = 0 %";"2";"b";"945";"970";"970";"bedekking invasieve exoten";"0";"<=";"1,00";"bedekking";"%";"Percentage";NA;"NA";"235";"invasieve exoten";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Verstoring";"invasieve exoten";"B: < 10 %";"1";"b";"946";"955";"955";"bedekking invasieve exoten";"10";"<";"1,00";"bedekking";"%";"Percentage";NA;"NA";"235";"invasieve exoten";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Verstoring";"ruderalisering";"B: 10-30%";"1";"zb";"943";"1249";"1249";"bedekking ruderalisering";"30";"<=";"1,00";"bedekking";"%";"Percentage";NA;"NA";"304";"ruderalisering";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Verstoring";"ruderalisering";"A: < 10%";"2";"zb";"944";"1250";"1250";"bedekking ruderalisering";"10";"<";"1,00";"bedekking";"%";"Percentage";NA;"NA";"304";"ruderalisering";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"B: Groepsgewijze menging met gelijkjarige groepen van 0,3-1 ha";"1";"b";"1851";"2441 OR 2544";"2441";"natuurlijke mozaïekstructuur";"1";"=";"1,00";"meting";NA;"Ja/nee";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"B: Groepsgewijze menging met gelijkjarige groepen van 0,3-1 ha";"1";"b";"1851";"2441 OR 2544";"2544";"schaalgrootte ingrepen (ha)";"1";"<";"3,00";"meting_opp_ha";"ha";"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"A: Ongelijkjarig en individueel gemengd (leeftijd en soort)";"2";"b";"1852";"2439 OR 2543";"2439";"natuurlijke mozaïekstructuur";"1";"=";"1,00";"meting";NA;"Ja/nee";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"A: Ongelijkjarig en individueel gemengd (leeftijd en soort)";"2";"b";"1852";"2439 OR 2543";"2543";"schaalgrootte ingrepen (ha)";"0,3";"<";"0,90";"meting_opp_ha";"ha";"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Structuur";"aandeel dood hout";">= 4%";"1";"b";"1971";"65";"65";"aandeel dood hout";"4";">=";"1,00";"meting_perc";"%";"Percentage";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Structuur";"bosconstantie";">= 30 jaar";"1";"zb";"1970";"2118";"2118";"bosconstantie";"30";">=";"90,00";"meting";NA;"Geheel getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Structuur";"minimum structuurareaal";">= MSA";"1";"zb";"1978";"2391";"2391";"MSA";"20";">=";"60,00";"meting_opp_ha";"ha";"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Structuur";"hoeveelheid dik dood hout";">= 1 exemplaar/ha";"1";"zb";"1967";"185";"185";"aantal exemplaren dik dood hout per ha";"1";">=";"3,00";"meting";NA;"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"ongelijkjarig gemengd OF groepsgewijze menging met gelijkjarige groepen tot 1 ha";"1";"b";"1975";"2443 OR 2541";"2443";"natuurlijke mozaïekstructuur";"1";"=";"1,00";"meting";NA;"Ja/nee";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"ongelijkjarig gemengd OF groepsgewijze menging met gelijkjarige groepen tot 1 ha";"1";"b";"1975";"2443 OR 2541";"2541";"schaalgrootte ingrepen (ha)";"1";"<=";"3,00";"meting_opp_ha";"ha";"Decimaal getal";NA;"NA";NA;NA;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Verstoring";"verruiging";"de bedekking van de storingsindicatoren is lager dan de grenswaarde:;Alle onderstaande soorten samen: <=30%;EN;Braam sp., Rietgras en Liesgras samen: <=10%;Vlier, Grote brandnetel en Kleefkruid samen:;<=30%;Waterpeper en Pitrus samen: <=10%";"1";"zb";"1986";"(1930 AND 1961) AND (1995 AND 1974)";"1930";"bedekking verruiging totaal";"30";"<=";"1,00";"bedekking";"%";"Percentage";NA;"NA";"620";"verruiging";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Verstoring";"verruiging";"de bedekking van de storingsindicatoren is lager dan de grenswaarde:;Alle onderstaande soorten samen: <=30%;EN;Braam sp., Rietgras en Liesgras samen: <=10%;Vlier, Grote brandnetel en Kleefkruid samen:;<=30%;Waterpeper en Pitrus samen: <=10%";"1";"zb";"1986";"(1930 AND 1961) AND (1995 AND 1974)";"1995";"bedekking verruiging-subgroep ruderalisering";"30";"<=";"1,00";"bedekking";"%";"Percentage";NA;"NA";"304";"ruderalisering";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Verstoring";"verruiging";"de bedekking van de storingsindicatoren is lager dan de grenswaarde:;Alle onderstaande soorten samen: <=30%;EN;Braam sp., Rietgras en Liesgras samen: <=10%;Vlier, Grote brandnetel en Kleefkruid samen:;<=30%;Waterpeper en Pitrus samen: <=10%";"1";"zb";"1986";"(1930 AND 1961) AND (1995 AND 1974)";"1961";"bedekking verruiging-bramen, Riet- en Liesgras";"10";"<=";"1,00";"bedekking";"%";"Percentage";NA;"NA";"571";"verruiging sublijst 2";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Verstoring";"verruiging";"de bedekking van de storingsindicatoren is lager dan de grenswaarde:;Alle onderstaande soorten samen: <=30%;EN;Braam sp., Rietgras en Liesgras samen: <=10%;Vlier, Grote brandnetel en Kleefkruid samen:;<=30%;Waterpeper en Pitrus samen: <=10%";"1";"zb";"1986";"(1930 AND 1961) AND (1995 AND 1974)";"1974";"bedekking verruiging-subgroep bodemverdichting";"10";"<=";"1,00";"bedekking";"%";"Percentage";NA;"NA";"576";"verruiging sublijst 2";NA;NA;"NA";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Structuur";"horizontale structuur - groeiklassen";"Klasse 7 aanwezig OF >= 3 groeiklassen aanwezig";"1";"b";"1979";"244 OR 2247";"244";"aantal groeiklassen aanwezig";"3";">=";"7,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 1&50groeiklasse 2&50groeiklasse 3&50groeiklasse 4&50groeiklasse 5&50groeiklasse 6&50groeiklasse 7";"groeiklassen bomen";"groeiklasse 1, groeiklasse 2, groeiklasse 3, groeiklasse 4, groeiklasse 5, groeiklasse 6, groeiklasse 7";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Structuur";"horizontale structuur - groeiklassen";"Klasse 7 aanwezig OF >= 3 groeiklassen aanwezig";"1";"b";"1979";"244 OR 2247";"2247";"groeiklasse 7 aanwezig";"1";">=";"1,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 7";"groeiklassen bomen";"groeiklasse 7";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Verstoring";"invasieve exoten van de boom- en struiklaag";"<= 10% bedekking";"1";"b";"2208";"1054";"1054";"bedekking invasieve exoten boom- en struiklaag";"10";"<=";"1,00";"bedekking";"%";"Percentage";NA;"NA";"213";"invasieve exoten van de boom- en struiklaag";"boom- en struiklaag";"vegetatielaag";"boom- en struiklaag, boomlaag, struiklaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 3";"91E0";"91E0_vm";"Verstoring";"invasieve exoten van de kruidlaag";"hoogstens zeer schaars";"1";"zb";"2209";"1080";"1080";"bedekking invasieve exoten kruidlaag";"ZS";"<=";"1,00";"bedekking";NA;"Categorie";"BEHEERMONITORINGSSCHAAL2017";"B, B2, B4, B8, BR, D, D2, D4, D8, HB, HB2, HB4, HB8, HBR, KB, KB2, KB4, KB8, KBR, S, S2, S4, S8, SR, T, T2, T4, T8, TR, WT, WT2, WT4, WT8, WTR, ZS, ZS2, ZS4, ZS8, ZSR";"208";"invasieve exoten van de kruidlaag";"kruidlaag";"vegetatielaag";"kruidlaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"horizontale structuur - groeiklassen";"A: 3 of meer groeiklassen aanwezig en groeiklasse 7 aanwezig";"2";"b";"1849";"259 OR 2250";"259";"aantal groeiklassen aanwezig";"3";">=";"7,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 1&50groeiklasse 2&50groeiklasse 3&50groeiklasse 4&50groeiklasse 5&50groeiklasse 6&50groeiklasse 7";"groeiklassen bomen";"groeiklasse 1, groeiklasse 2, groeiklasse 3, groeiklasse 4, groeiklasse 5, groeiklasse 6, groeiklasse 7";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"horizontale structuur - groeiklassen";"A: 3 of meer groeiklassen aanwezig en groeiklasse 7 aanwezig";"2";"b";"1849";"259 OR 2250";"2250";"groeiklasse 7 aanwezig";"1";">=";"1,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 7";"groeiklassen bomen";"groeiklasse 7";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"horizontale structuur - groeiklassen";"B: 3 of meer groeiklassen aanwezig en klasse 7 afwezig' of 'minder dan 3 groeiklassen aanwezig en klasse 7 aanwezig'";"1";"b";"1850";"258 OR 2252";"258";"aantal groeiklassen aanwezig";"3";">=";"7,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 1&50groeiklasse 2&50groeiklasse 3&50groeiklasse 4&50groeiklasse 5&50groeiklasse 6&50groeiklasse 7";"groeiklassen bomen";"groeiklasse 1, groeiklasse 2, groeiklasse 3, groeiklasse 4, groeiklasse 5, groeiklasse 6, groeiklasse 7";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"horizontale structuur - groeiklassen";"B: 3 of meer groeiklassen aanwezig en klasse 7 afwezig' of 'minder dan 3 groeiklassen aanwezig en klasse 7 aanwezig'";"1";"b";"1850";"258 OR 2252";"2252";"groeiklasse 7 aanwezig";"1";">=";"1,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50groeiklasse 7";"groeiklassen bomen";"groeiklasse 7";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"verticale structuur";"B: alle vegetatielagen aanwezig, minstens 1 minder dan abundant";"1";"b";"935";"642";"642";"aantal vegetatielagen aanwezig";"3";">=";"3,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50boomlaag&50struiklaag&50kruidlaag (incl. moslaag)";"vegetatielaag";"boomlaag, kruidlaag (incl. moslaag), struiklaag";NA;NA;NA;NA;NA;NA;"NA"
"Versie 2.0";"91E0";"91E0_vm";"Structuur";"verticale structuur";"A: alle vegetatielagen abundant aanwezig";"2";"b";"936";"652";"652";"aantal vegetatielagen abundant aanwezig";"3";">=";"3,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50boomlaag&50struiklaag&50kruidlaag (incl. moslaag)";"vegetatielaag";"boomlaag, kruidlaag (incl. moslaag), struiklaag";"bedekking";NA;"Categorie";"a";">=";"TANSLEY IHD";"A, CD, D, F, LA, LCD, LD, LF, LO, LR, LS, O, R, RA, RCD, RD, RF, RO, RR, RS, S, lf"
"Versie 3";"91E0";"91E0_vm";"Structuur";"verticale structuur";"alle vegetatielagen minstens talrijk aanwezig";"1";"b";"1974";"665";"665";"aantal vegetatielagen talrijk aanwezig";"3";">=";"3,00";"aantal";NA;"Geheel getal";NA;"NA";NA;NA;"50boomlaag&50struiklaag&50kruidlaag (incl. moslaag)";"vegetatielaag";"boomlaag, kruidlaag (incl. moslaag), struiklaag";"bedekking";NA;"Categorie";"T";">=";"BEHEERMONITORINGSSCHAAL2017";"B, B2, B4, B8, BR, D, D2, D4, D8, HB, HB2, HB4, HB8, HBR, KB, KB2, KB4, KB8, KBR, S, S2, S4, S8, SR, T, T2, T4, T8, TR, WT, WT2, WT4, WT8, WTR, ZS, ZS2, ZS4, ZS8, ZSR"
