"TaxongroepId";"TaxonsubgroepId";"Omschrijving";"Id";"NbnTaxonVersionKey";"WetNaam";"NedNaam";"TaxonType";"WetNaamKort"
"873";"246";"Lijst van korstmossen";"10";"BMSSYS0000005503";"Cyrtidula quercus (A. Massal.) Minks";"Pantoffelkorst";"Species";"Cyrtidula quercus"
"873";"246";"Lijst van korstmossen";"11";"BMSSYS0000006753";"Fellhanera ochracea Sparrius & Aptroot";"Douglasdruppelkorst";"Species";"Fellhanera ochracea"
"873";"246";"Lijst van korstmossen";"12";"BMSSYS0000006757";"Fellhaneropsis myrtillicola (Erichsen) Sérus. & Coppins";"Bosbeskorst";"Species";"Fellhaneropsis myrtillicola"
"873";"246";"Lijst van korstmossen";"13";"BMSSYS0000006758";"Fellhaneropsis vezdae (Coppins & P. James) Sérus. & Coppins";"Naaldenkorst";"Species";"Fellhaneropsis vezdae"
"873";"246";"Lijst van korstmossen";"14";"BMSSYS0000009425";"Lecania naegelii (Hepp) Diederich & van den Boom";"Rookglimschoteltje";"Species";"Lecania naegelii"
"873";"246";"Lijst van korstmossen";"15";"BMSSYS0000010126";"Lempholemma polyanthes (Schrad.) Malme";"Muurrozijnenmos";"Species";"Lempholemma polyanthes"
"873";"246";"Lijst van korstmossen";"16";"BMSSYS0000010292";"Lepraria umbricola Tønsberg";"Boomvoetpoederkorst";"Species";"Lepraria umbricola"
"873";"246";"Lijst van korstmossen";"17";"BMSSYS0000011210";"Micarea deminuta Coppins";"Dwergoogje";"Species";"Micarea deminuta"
"873";"246";"Lijst van korstmossen";"18";"BMSSYS0000012114";"Normandina acroglypta (Norman) Aptroot";"Parasietkorst";"Species";"Normandina acroglypta"
"873";"246";"Lijst van korstmossen";"19";"BMSSYS0000012148";"Ochrolechia microstictoides Räsänen";"Bostandpastakorst";"Species";"Ochrolechia microstictoides"
"873";"246";"Lijst van korstmossen";"20";"BMSSYS0000012458";"Opegrapha rupestris Pers.";"Parasietschriftmos";"Species";"Opegrapha rupestris"
"873";"246";"Lijst van korstmossen";"21";"BMSSYS0000012753";"Parmelia discordans Nyl.";"Donkerbruin steenschildmos";"Subspecies";"Parmelia omphalodes subsp. discordans"
"873";"246";"Lijst van korstmossen";"22";"BMSSYS0000013191";"Peridiothelia fuliguncta (Norman) D. Hawksw.";"Kleine lindestipjes";"Species";"Peridiothelia fuliguncta"
"873";"246";"Lijst van korstmossen";"23";"BMSSYS0000014378";"Physcia leptalea (Ach.) DC.";"Stekelig vingermos";"Species";"Physcia leptalea"
"873";"246";"Lijst van korstmossen";"24";"BMSSYS0000015581";"Psoroglaena stigonemoides (Orange) Henssen";"Charamos";"Species";"Psoroglaena stigonemoides"
"873";"246";"Lijst van korstmossen";"25";"BMSSYS0000016240";"Rhizocarpon reductum Th. Fr.";"Donker landkaartmos";"Species";"Rhizocarpon reductum"
"873";"246";"Lijst van korstmossen";"26";"BMSSYS0000016450";"Ropalospora viridis (Tønsberg) Tønsberg";"Koele boskorst";"Species";"Ropalospora viridis"
"873";"246";"Lijst van korstmossen";"27";"BMSSYS0000016782";"Scoliciosporum umbrinum (Ach.) Arnold";"Steenspiraalkorst";"Species";"Scoliciosporum umbrinum"
"873";"246";"Lijst van korstmossen";"28";"BMSSYS0000017888";"Staurothele frustulenta Vain.";"Roze rivierkorst";"Species";"Staurothele frustulenta"
"873";"246";"Lijst van korstmossen";"29";"BMSSYS0000018498";"Thelocarpon strasseri Zahlbr.";"Stronkstuifmeelkorst";"Species";"Thelocarpon strasseri"
"873";"246";"Lijst van korstmossen";"30";"BMSSYS0000019154";"Tuckermannopsis chlorophylla (Willd.) Hale";"Bruin boerenkoolmos";"Species";"Tuckermannopsis chlorophylla"
"873";"246";"Lijst van korstmossen";"31";"BMSSYS0000019750";"Xanthoparmelia protomatrae (Gyeln.) Hale";"Groot dijkschildmos";"Species";"Xanthoparmelia protomatrae"
"873";"246";"Lijst van korstmossen";"990";"INBSYS0000033346";"Anaptychia ciliaris (L.) Körb.";"Wimpermos";"Species";"Anaptychia ciliaris"
"873";"246";"Lijst van korstmossen";"991";"INBSYS0000033355";"Anisomeridium macrocarpum (Körb.) V. Wirth";"Grote sporenkorst";"Species";"Anisomeridium macrocarpum"
"873";"246";"Lijst van korstmossen";"992";"INBSYS0000033423";"Bacidina adastra (Sparrius & Aptroot) M. Hauck & V. Wirth";"Fijne knoopjeskorst";"Species";"Bacidina adastra"
"873";"246";"Lijst van korstmossen";"993";"INBSYS0000033425";"Bacidia brandii Coppins & van den Boom";"Kleine knoopjeskorst";"Species";"Bacidina brandii"
"873";"246";"Lijst van korstmossen";"994";"INBSYS0000033434";"Bacidia egenula (Nyl.) Arnold";"Zwarte knoopjeskorst";"Species";"Bacidina egenula"
"873";"246";"Lijst van korstmossen";"995";"INBSYS0000033435";"Bacidia inundata (Fr.) Körb.";"Witgerande knoopjeskorst";"Species";"Bacidina inundata"
"873";"246";"Lijst van korstmossen";"996";"INBSYS0000033436";"Bacidia neosquamulosa Aptroot & van Herk";"Nieuwe knoopjeskorst";"Species";"Bacidina neosquamulosa"
"873";"246";"Lijst van korstmossen";"997";"INBSYS0000033439";"Bacidia saxenii Erichsen";"Steenknoopjeskorst";"Species";"Bacidina saxenii"
"873";"246";"Lijst van korstmossen";"998";"INBSYS0000033444";"Bagliettoa baldensis (A. Massal.) Vězda";"Sterretjeskorst";"Species";"Bagliettoa baldensis"
"873";"246";"Lijst van korstmossen";"999";"INBSYS0000033446";"Bagliettoa calciseda (DC.) Gueidan & Cl. Roux";"Witte kalkstippelkorst";"Species";"Bagliettoa calciseda"
"873";"246";"Lijst van korstmossen";"1000";"INBSYS0000033453";"Bagliettoa steineri (Kušan) Vězda";"Tulbandkorst";"Species";"Bagliettoa steineri"
"873";"246";"Lijst van korstmossen";"1001";"INBSYS0000033493";"Caloplaca chrysodeta (Räsänen) Dombr.";"Kerkmosterdkorst";"Species";"Caloplaca chrysodeta"
"873";"246";"Lijst van korstmossen";"1002";"INBSYS0000033519";"Caloplaca obscurella (J. Lahm) Th. Fr.";"Gewone kraterkorst";"Species";"Caloplaca obscurella"
"873";"246";"Lijst van korstmossen";"1003";"INBSYS0000033581";"Cladonia monomorpha Aptroot, Sipman & van Herk";"Wrattig bekermos";"Species";"Cladonia monomorpha"
"873";"246";"Lijst van korstmossen";"1005";"INBSYS0000033596";"Cladina rangiferina (L.) Nyl.";"Echt rendiermos";"Species";"Cladonia rangiferina"
"873";"246";"Lijst van korstmossen";"1006";"INBSYS0000033597";"Cladonia squamosa (Scop.) Hoffm.";"Doornig heidestaartje";"Species";"Cladonia squamosa"
"873";"246";"Lijst van korstmossen";"1007";"INBSYS0000033640";"Pyrenocollema chlorococcum Aptroot & van den Boom";"Zinkkorst";"Species";"Collemopsidium chlorococcum"
"873";"246";"Lijst van korstmossen";"1008";"INBSYS0000033683";"Dirina stenhammari (Stenh.) Poelt & Follmann";"Kerkmuurkorst";"Species";"Dirina stenhammari"
"873";"246";"Lijst van korstmossen";"1009";"INBSYS0000033706";"Fellhanera bouteillei (Desm.) Vezda";"Twijgdruppelkorst";"Species";"Fellhanera bouteillei"
"873";"246";"Lijst van korstmossen";"1010";"INBSYS0000033709";"Fellhanera subtilis (Vezda) Diederich & Sérus.";"Schaduwdruppelkorst";"Species";"Fellhanera subtilis"
"873";"246";"Lijst van korstmossen";"1011";"INBSYS0000033713";"Flavopunctelia flaventior (Stirt.) Hale";"Oosters schildmos";"Species";"Flavopunctelia flaventior"
"873";"246";"Lijst van korstmossen";"1012";"INBSYS0000033719";"Fuscidea cyathoides (Ach.) V. Wirth & Vězda";"Granietsuikerkorst";"Species";"Fuscidea cyathoides"
"873";"246";"Lijst van korstmossen";"1013";"INBSYS0000033723";"Fuscidea praeruptorum (Du Rietz & H. Magn.) V. Wirth & Vězda";"Hunebedvlekje";"Species";"Fuscidea praeruptorum"
"873";"246";"Lijst van korstmossen";"1014";"INBSYS0000033743";"Verrucaria rheitrophila Zschacke";"Gevlekte waterstippelkorst";"Species";"Hydropunctaria rheitrophila"
"873";"246";"Lijst van korstmossen";"1015";"INBSYS0000033760";"Jamesiella anastomosans (P. James & Vezda) Lücking, Sérus. & Vezda";"Aspergekorst";"Species";"Jamesiella anastomosans"
"873";"246";"Lijst van korstmossen";"1016";"INBSYS0000033772";"Lecania fuscella (Schaer.) A. Massal.";"Kristalglimschoteltje";"Species";"Lecania fuscella"
"873";"246";"Lijst van korstmossen";"1017";"INBSYS0000033789";"Lecanora compallens Herk & Aptroot";"Miskende schotelkorst";"Species";"Lecanora compallens"
"873";"246";"Lijst van korstmossen";"1018";"INBSYS0000033797";"Lecanora hagenii (Ach.) Ach.";"Kleine schotelkorst";"Species";"Lecanora hagenii"
"873";"246";"Lijst van korstmossen";"1019";"INBSYS0000033798";"Lecanora hybocarpa (Tuck.) Brodo";"Beukenschotelkorst";"Species";"Lecanora hybocarpa"
"873";"246";"Lijst van korstmossen";"1020";"INBSYS0000033814";"Lecanora sinuosa van Herk & Aptroot";"Bochtige schotelkorst";"Species";"Lecanora sinuosa"
"873";"246";"Lijst van korstmossen";"1021";"INBSYS0000033816";"Lecanora subcarpinea Szatala";"Berijpte schotelkorst";"Species";"Lecanora subcarpinea"
"873";"246";"Lijst van korstmossen";"1022";"INBSYS0000033834";"Lecidea variegatula Nyl.";"Kleine granietkorst";"Species";"Lecidea variegatula"
"873";"246";"Lijst van korstmossen";"1023";"INBSYS0000033835";"Lecidella flavosorediata (Vezda) Hertel & Leuckert";"Fijne mosterdkorst";"Species";"Lecidella flavosorediata"
"873";"246";"Lijst van korstmossen";"1024";"INBSYS0000033869";"Leptogium schraderi (Bernh.) Nyl.";"Kalkzwelmos";"Species";"Leptogium schraderi"
"873";"246";"Lijst van korstmossen";"1025";"INBSYS0000033927";"Melanelia subargentifera (Nyl.) Essl.";"Behaard schildmos";"Species";"Melanelixia subargentifera"
"873";"246";"Lijst van korstmossen";"1026";"INBSYS0000033929";"Melanelia elegantula (Zahlbr.) Essl.";"Sierlijk schildmos";"Species";"Melanohalea elegantula"
"873";"246";"Lijst van korstmossen";"1027";"INBSYS0000033931";"Melanelia exasperatula (Nyl.) Essl.";"Lepelschildmos";"Species";"Melanohalea exasperatula"
"873";"246";"Lijst van korstmossen";"1028";"INBSYS0000033933";"Melanelia laciniatula (H. Olivier) Essl.";"Lobjesschildmos";"Species";"Melanohalea laciniatula"
"873";"246";"Lijst van korstmossen";"1029";"INBSYS0000033942";"Micarea bauschiana (Körb.) V. Wirth & Vězda";"Steenoogje";"Species";"Micarea bauschiana"
"873";"246";"Lijst van korstmossen";"1030";"INBSYS0000033943";"Micarea confusa Coppins & van den Boom";"Metaaloogje";"Species";"Micarea confusa"
"873";"246";"Lijst van korstmossen";"1031";"INBSYS0000033989";"Arthopyrenia fraxini A. Massal.";"Essenstipjes";"Species";"Naetrocymbe fraxini"
"873";"246";"Lijst van korstmossen";"1032";"INBSYS0000034020";"Parmotrema pseudoreticulatum (Tav.) Hale";"Gewimperd schildmos";"Species";"Parmotrema pseudoreticulatum"
"873";"246";"Lijst van korstmossen";"1033";"INBSYS0000034021";"Rimelia reticulata (Taylor) Hale & A. Fletcher";"Netschildmos";"Species";"Parmotrema reticulatum"
"873";"246";"Lijst van korstmossen";"1034";"INBSYS0000034109";"Placopyrenium trachyticum (Hazsl.) Breuss";"Engelse dropkorst";"Species";"Placopyrenium trachyticum"
"873";"246";"Lijst van korstmossen";"1035";"INBSYS0000034131";"Polysporina simplex (Borrer ex Hook.) Vezda";"Doolhofschijfje";"Species";"Polysporina simplex"
"873";"246";"Lijst van korstmossen";"1036";"INBSYS0000034157";"Protoparmelia hypotremella van Herk, Spier & V. Wirth";"Grijze spijkerdrager";"Species";"Protoparmelia hypotremella"
"873";"246";"Lijst van korstmossen";"1037";"INBSYS0000034170";"Macentina abscondita Coppins & Vězda";"Vlierkorst";"Species";"Psoroglaena abscondita"
"873";"246";"Lijst van korstmossen";"1038";"INBSYS0000034209";"Rinodina oxydata (A. Massal.) A. Massal.";"Rivierschotelkorst";"Species aggregate";"Rinodina oxydata"
"873";"246";"Lijst van korstmossen";"1039";"INBSYS0000034230";"Scoliciosporum gallurae Vezda & Poelt";"Groene spiraalkorst";"Species";"Scoliciosporum gallurae"
"873";"246";"Lijst van korstmossen";"1040";"INBSYS0000034231";"Scoliciosporum pruinosum (P. James) Vězda";"Berijpte spiraalkorst";"Species";"Scoliciosporum pruinosum"
"873";"246";"Lijst van korstmossen";"1041";"INBSYS0000034262";"Geisleria sychnogonoides Nitschke";"Leemstippel";"Species";"Strigula sychnogonoides"
"873";"246";"Lijst van korstmossen";"1042";"INBSYS0000034290";"Thelocarpon coccosporum Lettau";"Hunebedstuifmeelkorst";"Species";"Thelocarpon coccosporum"
"873";"246";"Lijst van korstmossen";"1043";"INBSYS0000034304";"Trapelia glebulosa (Sm.) J.R. Laundon";"Gelobd sterschoteltje";"Species";"Trapelia glebulosa"
"873";"246";"Lijst van korstmossen";"1044";"INBSYS0000034349";"Verrucaria virens Nyl.";"Grafstippelkorst";"Species";"Verrucaria glaucovirens"
"873";"246";"Lijst van korstmossen";"1045";"INBSYS0000034372";"Verrucaria umbrinula Nyl.";"Schaduwstippelkorst";"Species";"Verrucaria umbrinula"
"873";"246";"Lijst van korstmossen";"1046";"INBSYS0000034381";"Vezdaea leprosa (P. James) Vezda";"Metaalzomerkorst";"Species";"Vezdaea leprosa"
"873";"246";"Lijst van korstmossen";"1047";"INBSYS0000034387";"Xanthoparmelia loxodes (Nyl.) O. Blanco, A. Crespo, Elix, D. Hawksw. & Lumbsch";"Bruin hunebedschildmos";"Species";"Xanthoparmelia loxodes"
"873";"246";"Lijst van korstmossen";"1048";"INBSYS0000034393";"Neofuscelia delisei (Duby) Essl.";"Bruin dijkschildmos";"Species";"Xanthoparmelia pulla"
"873";"246";"Lijst van korstmossen";"1049";"INBSYS0000034398";"Neofuscelia verruculifera (Nyl.) Essl.";"Wrattig schildmos";"Species";"Xanthoparmelia verruculifera"
"873";"246";"Lijst van korstmossen";"2396";"NBNSYS0000015511";"Arthonia punctiformis Ach.";"Twijgvlekje";"Species";"Arthonia punctiformis"
"873";"246";"Lijst van korstmossen";"2397";"NBNSYS0000015513";"Arthonia radiata (Pers.) Ach.";"Amoebekorst";"Species";"Arthonia radiata"
"873";"246";"Lijst van korstmossen";"2398";"NBNSYS0000015514";"Arthonia spadicea Leight.";"Inktspatkorst";"Species";"Arthonia spadicea"
"873";"246";"Lijst van korstmossen";"2399";"NBNSYS0000015534";"Calicium adspersum Pers.";"Geelberijpt boomspijkertje";"Species";"Calicium adspersum"
"873";"246";"Lijst van korstmossen";"2400";"NBNSYS0000015537";"Calicium glaucellum Ach.";"Zwart boomspijkertje";"Species";"Calicium glaucellum"
"873";"246";"Lijst van korstmossen";"2401";"NBNSYS0000015541";"Calicium salicinum Pers.";"Bruin boomspijkertje";"Species";"Calicium salicinum"
"873";"246";"Lijst van korstmossen";"2402";"NBNSYS0000015544";"Calicium viride Pers.";"Groen boomspijkertje";"Species";"Calicium viride"
"873";"246";"Lijst van korstmossen";"2403";"NBNSYS0000015549";"Chaenotheca hispidula (Ach.) Zahlbr.";"Kort schorssteeltje";"Species";"Chaenotheca hispidula"
"873";"246";"Lijst van korstmossen";"2404";"NBNSYS0000015552";"Chaenotheca stemonea (Ach.) Müll. Arg.";"Stoffig schorssteeltje";"Species";"Chaenotheca stemonea"
"873";"246";"Lijst van korstmossen";"2405";"NBNSYS0000015554";"Chaenotheca xyloxena Nádv.";"Droog schorssteeltje";"Species";"Chaenotheca xyloxena"
"873";"246";"Lijst van korstmossen";"2406";"NBNSYS0000015563";"Chaenotheca furfuracea (L.) Tibell";"Lichtend schorssteeltje";"Species";"Chaenotheca furfuracea"
"873";"246";"Lijst van korstmossen";"2407";"NBNSYS0000015567";"Chaenotheca brachypoda (Ach.) Tibell";"Groen schorssteeltje";"Species";"Chaenotheca brachypoda"
"873";"246";"Lijst van korstmossen";"2408";"NBNSYS0000015576";"Mycocalicium subtile (Pers.) Szatala";"Vals boomspijkertje";"Species";"Mycocalicium subtile"
"873";"246";"Lijst van korstmossen";"2409";"NBNSYS0000016935";"Graphis scripta (L.) Ach.";"Gewoon schriftmos";"Species";"Graphis scripta"
"873";"246";"Lijst van korstmossen";"2410";"NBNSYS0000016954";"Thelotrema lepadinum (Ach.) Ach.";"Beukenwrat";"Species";"Thelotrema lepadinum"
"873";"246";"Lijst van korstmossen";"2411";"NBNSYS0000016969";"Gyalecta jenensis (Batsch) Zahlbr.";"Steenabrikoosjeskorst";"Species";"Gyalecta jenensis"
"873";"246";"Lijst van korstmossen";"2412";"NBNSYS0000016971";"Gyalecta truncigena (Ach.) Hepp";"Boomabrikoosjeskorst";"Species";"Gyalecta truncigena"
"873";"246";"Lijst van korstmossen";"2413";"NBNSYS0000018156";"Acarospora nitrophila H. Magn.";"Donker steenschubje";"Species";"Acarospora nitrophila"
"873";"246";"Lijst van korstmossen";"2414";"NBNSYS0000018158";"Acarospora rufescens (Ach.) Bausch";"Bleek steenschubje";"Species";"Acarospora rufescens"
"873";"246";"Lijst van korstmossen";"2415";"NBNSYS0000018182";"Aspicilia calcarea (L.) Mudd";"Plat dambordje";"Species";"Aspicilia calcarea"
"873";"246";"Lijst van korstmossen";"2416";"NBNSYS0000018191";"Aspicilia grisea Arnold";"Wrattig dambordje";"Species";"Aspicilia grisea"
"873";"246";"Lijst van korstmossen";"2417";"NBNSYS0000018227";"Bacidia fuscoviridis (Anzi) Lettau";"Schaduwknoopjeskorst";"Species";"Bacidia fuscoviridis"
"873";"246";"Lijst van korstmossen";"2418";"NBNSYS0000018246";"Bacidia trachona (Ach.) Lettau";"Rivierknoopjeskorst";"Species";"Bacidia trachona"
"873";"246";"Lijst van korstmossen";"2419";"NBNSYS0000018267";"Buellia aethalea (Ach.) Th. Fr.";"Steenstrontjesmos";"Species";"Buellia aethalea"
"873";"246";"Lijst van korstmossen";"2420";"NBNSYS0000018285";"Buellia schaereri De Not.";"Klein strontjesmos";"Species";"Buellia schaereri"
"873";"246";"Lijst van korstmossen";"2421";"NBNSYS0000018294";"Candelariella aurella (Hoffm.) Zahlbr.";"Kleine geelkorst";"Species";"Candelariella aurella"
"873";"246";"Lijst van korstmossen";"2422";"NBNSYS0000018300";"Candelariella reflexa (Nyl.) Lettau";"Poedergeelkorst";"Species";"Candelariella reflexa"
"873";"246";"Lijst van korstmossen";"2423";"NBNSYS0000018303";"Candelariella xanthostigma (Ach.) Lettau";"Fijne geelkorst";"Species";"Candelariella xanthostigma"
"873";"246";"Lijst van korstmossen";"2424";"NBNSYS0000018320";"Catillaria nigroclavata (Nyl.) J. Steiner";"Boomrookkorst";"Species";"Catillaria nigroclavata"
"873";"246";"Lijst van korstmossen";"2425";"NBNSYS0000018334";"Cetraria islandica (L.) Ach.";"IJslands mos";"Species";"Cetraria islandica"
"873";"246";"Lijst van korstmossen";"2426";"NBNSYS0000018339";"Cetraria sepincola (Ehrh.) Ach.";"Donker boerenkoolmos";"Species";"Cetraria sepincola"
"873";"246";"Lijst van korstmossen";"2427";"NBNSYS0000018351";"Cladonia cariosa (Ach.) Spreng.";"Knobbelig heidestaartje";"Species";"Cladonia cariosa"
"873";"246";"Lijst van korstmossen";"2428";"NBNSYS0000018359";"Cladonia coccifera (L.) Willd.";"Rood bekermos";"Species";"Cladonia coccifera"
"873";"246";"Lijst van korstmossen";"2429";"NBNSYS0000018362";"Cladonia cornuta (L.) Hoffm.";"Gevlekt heidestaartje";"Species";"Cladonia cornuta"
"873";"246";"Lijst van korstmossen";"2430";"NBNSYS0000018368";"Cladonia digitata (L.) Hoffm.";"Vertakt bekermos";"Species";"Cladonia digitata"
"873";"246";"Lijst van korstmossen";"2431";"NBNSYS0000018369";"Cladonia fimbriata (L.) Fr.";"Kopjes-bekermos";"Species";"Cladonia fimbriata"
"873";"246";"Lijst van korstmossen";"2432";"NBNSYS0000018372";"Cladonia foliacea (Huds.) Willd.";"Zomersneeuw";"Species";"Cladonia foliacea"
"873";"246";"Lijst van korstmossen";"2434";"NBNSYS0000018377";"Cladonia gracilis (L.) Willd.";"Girafje";"Species";"Cladonia gracilis"
"873";"246";"Lijst van korstmossen";"2435";"NBNSYS0000018382";"Cladonia macilenta Hoffm.";"Dove heidelucifer";"Species";"Cladonia macilenta"
"873";"246";"Lijst van korstmossen";"2436";"NBNSYS0000018390";"Cladonia parasitica (Hoffm.) Hoffm.";"Koraalblaadje";"Species";"Cladonia parasitica"
"873";"246";"Lijst van korstmossen";"2437";"NBNSYS0000018396";"Cladina portentosa (Dufour) Follmann";"Open rendiermos";"Species";"Cladonia portentosa"
"873";"246";"Lijst van korstmossen";"2438";"NBNSYS0000018401";"Cladonia rangiformis Hoffm.";"Vals rendiermos";"Species";"Cladonia rangiformis"
"873";"246";"Lijst van korstmossen";"2439";"NBNSYS0000018403";"Cladonia rei Schaer.";"Vals kronkelheidestaartje";"Species";"Cladonia rei"
"873";"246";"Lijst van korstmossen";"2440";"NBNSYS0000018419";"Cladonia zopfii Vain.";"Ezelspootje";"Species";"Cladonia zopfii"
"873";"246";"Lijst van korstmossen";"2441";"NBNSYS0000018421";"Cliostomum griffithii (Sm.) Coppins";"Gespikkelde witkorst";"Species";"Cliostomum griffithii"
"873";"246";"Lijst van korstmossen";"2442";"NBNSYS0000018445";"Collema limosum (Ach.) Ach.";"Dun geleimos";"Species";"Collema limosum"
"873";"246";"Lijst van korstmossen";"2443";"NBNSYS0000018480";"Evernia prunastri (L.) Ach.";"Eikenmos";"Species";"Evernia prunastri"
"873";"246";"Lijst van korstmossen";"2444";"NBNSYS0000018513";"Porpidia musiva (Körb.) Hertel & Knoph";"Grote blauwkorst";"Species";"Porpidia cinereoatra"
"873";"246";"Lijst van korstmossen";"2445";"NBNSYS0000018515";"Porpidia crustulata (Ach.) Hertel & Knoph";"Kleine blauwkorst";"Species";"Porpidia crustulata"
"873";"246";"Lijst van korstmossen";"2446";"NBNSYS0000018522";"Porpidia platycarpoides (Bagl.) Hertel";"Platte blauwkorst";"Species";"Porpidia platycarpoides"
"873";"246";"Lijst van korstmossen";"2447";"NBNSYS0000018524";"Porpidia tuberculosa (Sm.) Hertel & Knoph";"Dikke blauwkorst";"Species";"Porpidia tuberculosa"
"873";"246";"Lijst van korstmossen";"2448";"NBNSYS0000018536";"Hypogymnia physodes (L.) Nyl.";"Gewoon schorsmos";"Species";"Hypogymnia physodes"
